DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.58.50, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.952017ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_66, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__21D721E76915E503966D8331A5F51C290ADB929C, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.314191ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_67, CachedDataProbablyExists, Parent=DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_66, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084966ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_68, GetCachedData, Parent=DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_66, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.179667ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_320, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/Watch_Mask.uasset, FlushAsyncLoading=0.025664ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.005014ms, ResetLoadersForSaveUnMarkAllObjects=0.199728ms, TagPackageExports=0.094403ms, BeginCacheForCookedPlatformData=0.034813ms, SerializeImports=0.053398ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.009440ms, SerializeNames=0.013277ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.248402ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.005603ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011504ms, SerializeExports=0.075229ms, SerializeBulkData=0.210349ms, AsyncWrite=0.284690ms, UnaccountedTime=0.166684ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/SkullDirtMask.uasset, AllOfLoadPackage_Duration=0.216536ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.001479ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=1.059104ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.086144ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.100896ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.682181ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_525, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_66574E6E4686B1B9E15447A8843E8__AC8770140AA6F3BE44A23D3C3FAC9F8AF8B1E422, StartTime=2015.11.25-16.59.01, HierarchicalDDC, Duration=0.127152ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_526, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_525, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094995ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_69, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_66574E6E4686B1B9E15447A8843E8__AC8770140AA6F3BE44A23D3C3FAC9F8AF8B1E422, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.238668ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_70, CachedDataProbablyExists, Parent=DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_69, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065491ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_71, GetCachedData, Parent=DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_69, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.137772ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_66574E6E4686B1B9E15447A8843E8__21737C3C143CF4BBA2BD873FE0AAAC6B0A223858, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.268761ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_66574E6E4686B1B9E15447A8843E8__57A7DBF2AF479DFD53D293E3E9ED7B3AD58CF1E9, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.328057ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_58, CachedDataProbablyExists, Parent=DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_57, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067558ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_76, CachedDataProbablyExists, Parent=DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_75, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088800ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_59, GetCachedData, Parent=DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_57, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.154588ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_77, GetCachedData, Parent=DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_75, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.179961ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_321, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/SkullDirtMask.uasset, FlushAsyncLoading=0.022128ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.145443ms, TagPackageExports=0.046317ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=0.050448ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003245ms, SerializeSummary=0.008259ms, SerializeNames=0.012983ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.008557ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.010323ms, SortExportsSeekfreeInner=0.160489ms, SortExportsSeekfree=0.003245ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.047203ms, SerializeBulkData=0.019178ms, AsyncWrite=0.066381ms, UnaccountedTime=0.120070ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, AllOfLoadPackage_Duration=0.060476ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011213ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051629ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015933ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.417356ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_322, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.012096ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002358ms, ResetLoadersForSaveUnMarkAllObjects=0.222739ms, TagPackageExports=0.079952ms, BeginCacheForCookedPlatformData=0.003833ms, SerializeImports=0.139836ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.009146ms, SerializeSummary=0.007670ms, SerializeNames=0.054579ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.082012ms, SortExportsNonSeekfree=0.084672ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.465535ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.011802ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.004422ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014458ms, SerializeExports=0.077292ms, SerializeBulkData=0.008557ms, AsyncWrite=0.056643ms, UnaccountedTime=0.067264ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, AllOfLoadPackage_Duration=0.044253ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005014ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047497ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017405ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.195504ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_323, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, FlushAsyncLoading=0.016816ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.217721ms, TagPackageExports=0.052810ms, BeginCacheForCookedPlatformData=0.003539ms, SerializeImports=0.083786ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.007082ms, SerializeSummary=0.008259ms, SerializeNames=0.044253ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.093225ms, SortExportsNonSeekfree=0.034813ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.354316ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.010915ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.003543ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022423ms, SerializeExports=0.054576ms, SerializeBulkData=0.008557ms, AsyncWrite=0.068441ms, UnaccountedTime=0.070214ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, AllOfLoadPackage_Duration=0.057232ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006489ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.074640ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018291ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.254512ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_324, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, FlushAsyncLoading=0.019174ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.234243ms, TagPackageExports=0.044547ms, BeginCacheForCookedPlatformData=0.003539ms, SerializeImports=0.070509ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.005014ms, SerializeSummary=0.008851ms, SerializeNames=0.032157ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.038352ms, SortExportsNonSeekfree=0.024784ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.368770ms, SortExportsSeekfree=0.005309ms, BuildDependencyMap=0.010919ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019178ms, SerializeExports=0.043958ms, SerializeBulkData=0.008553ms, AsyncWrite=0.062544ms, UnaccountedTime=0.114467ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, AllOfLoadPackage_Duration=0.038352ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007078ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052806ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013568ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.342716ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_325, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, FlushAsyncLoading=0.016227ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.190284ms, TagPackageExports=0.076704ms, BeginCacheForCookedPlatformData=0.004128ms, SerializeImports=0.124499ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.008259ms, SerializeSummary=0.008259ms, SerializeNames=0.054579ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.066083ms, SortExportsNonSeekfree=0.075821ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.405941ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.011504ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014160ms, SerializeExports=0.077296ms, SerializeBulkData=0.009440ms, AsyncWrite=0.055462ms, UnaccountedTime=0.076998ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=0.598289ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.384111ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046022ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073459ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.616094ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_527, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.25-16.59.01, HierarchicalDDC, Duration=0.009142ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId4CD8B0A847CF323AFE09B588B3A865FC_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.183500ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_326, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.013866ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.116531ms, TagPackageExports=0.047792ms, BeginCacheForCookedPlatformData=0.032745ms, SerializeImports=0.048384ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.006787ms, SerializeNames=0.018585ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.145443ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005014ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001475ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.054874ms, SerializeBulkData=0.009146ms, AsyncWrite=0.064906ms, UnaccountedTime=0.120658ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=0.576466ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.545777ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047203ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.074346ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.649138ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_528, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.25-16.59.01, HierarchicalDDC, Duration=0.008851ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.100303ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId4CD8B0A847CF323AFE09B588B3A865FC_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.106797ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC46EB8E94EC1C6FB577CB18AEDB55DE8_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.11.25-16.59.01, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.189103ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_327, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.014160ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.126563ms, TagPackageExports=0.047203ms, BeginCacheForCookedPlatformData=0.033040ms, SerializeImports=0.049267ms, GatherLocalizableTextData=0.002362ms, MarkNames=0.003539ms, SerializeSummary=0.007376ms, SerializeNames=0.014160ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=0.147801ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006195ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.004426ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011504ms, SerializeExports=0.057530ms, SerializeBulkData=0.008553ms, AsyncWrite=0.064313ms, UnaccountedTime=0.123315ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/T_MR_RockFace.uasset, AllOfLoadPackage_Duration=1.378015ms, AllOfLoadPackage_HitCount=10, ResolveRedirectors_Duration=0.001471ms, ResolveRedirectors_HitCount=10, CacheForCookedPlatformData_Duration=1.886036ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.068739ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076111ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.034426ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_529, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0BCD86742BB4F13B84EFBAD73ED8EB__87571054F79E1DA73114D56D5D61F417BA687778, StartTime=2015.11.25-16.59.01, HierarchicalDDC, Duration=0.106499ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_530, CachedDataProbablyExists, Parent=DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_529, StartTime=2015.11.25-16.59.01, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089094ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
